fixture_id,B365H,B365D,B365A
49950,2.25,3.5,3.4
49951,3.8,3.75,2
49952,1.64,4.2,5.5
49953,2.25,3.5,3.4
49954,2.62,3.4,2.87
49955,3,3.4,2.5
49956,2.25,3.5,3.4
49957,2.3,3.6,3.25
49958,2.3,3.6,3.2
49959,1.95,3.6,4.2
49960,2.3,3.6,3.2
49961,2.62,3.5,2.8
49962,4,3.75,1.95
49963,2.1,3.6,3.75
49964,2.2,3.6,3.4
49965,1.83,3.8,4.2
49966,3,3.4,2.5
49967,2.35,3.4,3.3
49968,3.6,3.5,2.14
49969,1.57,4.2,6.5
49970,2.87,3.4,2.6
49971,1.64,4.33,5.25
49972,4.33,3.75,1.9
49973,2,3.4,4.33
49974,2.25,3.3,3.6
49975,2.45,3.7,2.9
49976,1.83,3.9,4.5
49977,3.2,3.4,2.4
49978,1.8,4,4.5
49979,3.6,3.5,2.14
49980,1.6,4.2,6
49981,3,3.4,2.5
49982,1.8,3.75,5
49983,3.9,3.75,2
49984,1.95,3.6,4.2
49985,1.95,3.6,4.2
49986,3.3,3.6,2.25
49987,1.64,4,6
49988,3.1,3.4,2.45
49989,2.5,3.4,3
49990,1.61,4.2,6
49991,2.7,3.5,2.7
49992,1.57,4.2,6.5
49993,1.36,5.25,10
49994,2.87,3.4,2.62
49995,2.37,3.3,3.3
49996,1.95,3.6,4.2
49997,2.1,3.6,3.7
49998,3.9,3.4,2.1
49999,2.5,3.4,3
50000,4,3.6,2
50001,3.1,3.5,2.37
50002,2.9,3.4,2.6
50003,2.1,3.5,3.75
50004,2.4,3.4,3.2
50005,3.8,3.6,2.04
50006,2.75,3.4,2.7
50007,1.72,4,5
50008,2.62,3.4,2.87
50009,4.5,4,1.8
50010,2.62,3.4,2.87
50011,1.5,4.5,7.5
50012,2.6,3.5,2.8
50013,1.66,4,5.75
50014,2.4,3.4,3.2
50015,3.1,3.3,2.5
50016,1.5,4.5,7.5
50017,1.4,5,9
50018,2.4,3.6,3
50019,2.8,3.4,2.7
50020,2.75,3.2,2.87
50021,2.25,3.4,3.5
50022,2.4,3.3,3.25
50023,1.5,4.5,7.5
50024,1.61,4.2,6
50025,2.2,3.4,3.6
50026,1.57,4.33,6.5
50027,3.8,3.6,2.04
50028,3,3.3,2.54
50029,1.57,4.2,6.5
50030,3,3.3,2.6
50031,4.33,3.5,1.95
50032,2.4,3.5,3.1
50033,2.2,3.5,3.5
50034,4,3.5,2.04
50035,2.25,3.5,3.4
50036,2.62,3.4,2.87
50037,2,3.7,3.9
50038,2.55,3.3,3
50039,2.7,3.25,2.9
50040,1.44,4.75,8
50041,2.8,3.4,2.7
50042,2.87,3.6,2.5
50043,2,3.5,4.1
50044,3.2,3.75,2.25
50045,3.3,3.3,2.4
50046,2.14,3.4,3.75
50047,1.66,4.2,5.25
50048,3.4,3.5,2.25
50049,1.85,3.6,4.75
50050,2.25,3.5,3.4
50051,1.8,3.75,5
50052,2.75,3.4,2.75
50053,1.9,3.6,4.5
50054,3.1,3.2,2.54
50055,1.9,3.75,4.2
50056,4.75,3.5,1.9
50057,2.04,3.6,3.8
50058,3,3.4,2.5
50059,2,3.5,4.1
50060,1.95,3.75,4
50061,2.7,3.5,2.7
50062,4.2,3.5,2
50063,1.75,3.8,5.25
50064,4,3.6,2
50065,2.4,3.4,3.2
50066,2.5,3.4,3
50067,2.14,3.4,3.75
50068,2.3,3.4,3.4
50069,2.14,3.5,3.6
50070,1.9,3.6,4.5
50071,3.6,3.5,2
50072,1.61,3.75,5.5
50073,3.2,3.25,2.25
50074,1.61,3.75,5.5
50075,2.1,3.3,3.6
50076,1.8,3.3,4.75
50077,1.6,3.8,5.75
50078,1.64,3.8,5
50079,3.2,3.3,2.25
50080,5.25,3.75,1.64
50081,3,3.4,2.3
50082,1.9,3.4,4
50083,4,3.5,2.04
50084,1.72,3.8,5.5
50085,3.5,3.6,2.14
50086,2.2,3.4,3.6
50087,1.72,3.75,5.5
50088,2.9,3.4,2.6
50089,1.61,4.2,6
50090,3.1,3.5,2.37
50091,1.6,4,6.5
50092,2.75,3.4,2.75
50093,2.45,3.4,3.1
50094,2.4,3.3,3.3
50095,2.15,3.4,3.75
50096,3.4,3.5,2.25
50097,1.7,3.8,5.75
50098,2.87,3.4,2.6
50099,1.7,4,5.25
50100,1.9,3.6,4.5
50101,3,3.3,2.55
50102,1.85,4.1,4.1
50103,2.9,3.3,2.62
50104,2.2,3.4,3.6
50105,2.25,3.6,3.3
50106,3.8,3.6,2.05
50107,2.5,3.4,3
50108,2.87,3.2,2.75
50109,2.4,3.4,3.2
50110,1.8,3.75,5
50111,2.15,3.4,3.75
50112,1.45,4.5,8.5
50113,2.55,3.25,3.1
50114,2.8,3.4,2.7
50115,2.45,3.4,3.1
50116,3.1,3.4,2.45
50117,2.5,3.3,3.1
50118,3,3.4,2.5
50119,1.65,4,6
50120,2.6,3.4,2.87
50121,1.8,3.8,4.75
50122,2.8,3.6,2.55
50123,2.62,3.5,2.8
50124,2.8,3.5,2.6
50125,3.6,3.4,2.2
50126,1.7,4.2,5
50127,2.25,3.4,3.5
50128,2.7,3.4,2.8
50129,2.3,3.5,3.25
50130,2.15,3.5,3.6
50131,2.2,3.5,3.5
50132,2.25,3.5,3.4
50133,2.55,3.5,2.87
50134,2.1,3.5,3.75
50135,4.75,3.8,1.8
50136,1.8,3.75,5
50137,1.9,3.6,4.5
50138,2.5,3.4,3
50139,1.72,3.75,5.5
50140,2.87,3.4,2.62
50141,3.8,3.6,2.05
50142,1.9,3.75,4.33
50143,1.45,4.75,8
50144,2.7,3.4,2.8
50145,2.25,3.4,3.5
50146,3,3.4,2.5
50147,2.87,3.4,2.6
50148,1.45,4.5,8.5
50149,2.6,3.4,2.87
50150,5.25,3.6,1.8
50151,1.75,4,5
50152,2.7,3.25,2.87
50153,2.5,3.3,3.1
50154,2.87,3.4,2.6
50155,2.25,3.4,3.5
50156,2.4,3.5,3.1
50157,1.83,3.75,4.75
50158,3.5,3.4,2.25
50159,1.55,4.2,7
50160,1.9,3.6,4.5
50161,3,3.4,2.5
50162,2.1,3.5,3.75
50163,4.33,3.6,1.95
50164,3.8,3.6,2.05
50165,1.83,3.75,4.75
50166,2.3,3.3,3.5
50167,2.62,3.6,2.75
50168,2.75,3.6,2.6
50169,2.87,3.4,2.6
50170,1.61,3.9,6.5
50171,2.25,3.6,3.25
50172,1.61,4,6.5
50173,3.75,3.4,2.15
50174,2.55,3.3,3
50175,1.8,3.75,5
50176,3.8,3.5,2.1
50177,2.25,3.5,3.4
50178,2.05,3.6,3.8
50179,1.83,4,4.33
50180,2.6,3.3,3
50181,2.1,3.5,3.75
50182,2.37,3.5,3.1
50183,2.4,3.4,3.2
50184,2.37,3.4,3.2
50185,1.8,3.75,5
50186,4.2,3.5,2
50187,3,3.4,2.5
50188,1.83,3.6,5
50189,2.1,3.5,3.75
50190,3,3.4,2.5
50191,1.5,4.5,7.5
50192,2.15,3.6,3.5
50193,2.37,3.5,3.1
50194,2.5,3.4,3
50195,2.4,3.6,3
50196,1.65,4,6
50197,1.65,4,5.75
50198,2.45,3.3,3.2
50199,2.4,3.5,3.1
50200,1.72,3.75,5.5
50201,2.45,3.5,3
50202,2.5,3.3,3.1
50203,4.75,3.8,1.8
50204,1.5,4.33,8
50205,2.4,3.5,3.1
50206,2.6,3.4,2.9
50207,2.5,3.6,2.9
50208,2.4,3.5,3.1
50209,2.2,3.6,3.4
50210,2.75,3.3,2.8
50211,4.2,3.75,1.9
50212,3.6,3.75,2.1
50213,2.3,3.5,3.3
50214,3.75,3.5,2.1
50215,4.33,4,1.83
50216,2.55,3.5,2.9
50217,2.05,3.6,3.8
50218,2.55,3.5,2.87
50219,3.4,3.5,2.25
50220,1.9,3.6,4.5
50221,3,3.3,2.55
50222,4.2,3.6,1.95
50223,2.35,3.4,3.3
50224,2,3.4,4.33
50225,3.1,3.3,2.5
50226,1.9,3.8,4.2
50227,2.37,3.3,2.9
50228,1.57,4.2,6.5
50229,1.95,3.5,4.33
50230,2.4,3.4,3.2
50231,1.85,3.75,4.5
50232,3.1,3.3,2.5
50233,1.6,4.2,6
50234,2,3.5,4.2
50235,2.05,3.75,3.75
50236,2.55,3.5,2.9
50237,2.15,3.4,3.75
50238,2.37,3.3,3.3
50239,2.1,3.6,3.75
50240,2.8,3.5,2.62
50241,2.4,3.5,3.1
50242,4.2,3.6,1.95
50243,4.75,3.75,1.83
50244,2.9,3.4,2.6
50245,2.05,3.5,3.9
50246,1.5,4.5,7.5
50247,1.65,4.2,5.5
50248,3,3.4,2.5
50249,2.9,3.25,2.7
50250,1.9,3.6,4.5
50251,1.72,4,5
50252,2.62,3.4,2.87
50253,2,3.5,4.2
50254,2.75,3.3,2.8
50255,2.7,3.4,2.8
50256,1.53,4.5,6.5
50257,2.3,3.5,3.3
50258,2.37,3.3,3.3
50259,1.95,3.6,4.2
50260,2.37,3.5,3.1
50261,2.15,3.6,3.5
50262,3.2,3.4,2.37
50263,3.4,3.5,2.25
50264,2.7,3.4,2.75
50265,2.05,3.5,4
50266,3.6,3.4,2.2
50267,2.4,3.4,3.2
50268,2.6,3.25,3
50269,1.83,3.7,4.75
50270,2.6,3.3,3
50271,2.6,3.4,2.87
50272,2.6,3.4,2.87
50273,2.4,3.3,3.3
50274,1.66,4,5.75
50275,1.9,3.6,4.5
50276,2.4,3.3,3.25
50277,2.25,3.4,3.5
50278,2.25,3.4,3.5
50279,1.66,3.8,6
50280,1.6,4.2,6
50281,2.3,3.5,3.3
50282,3.1,3.5,2.37
50283,2.45,3.5,3
50284,2.87,3.5,2.55
50285,2.6,3.4,2.87
50286,2.5,3.4,3
50287,1.95,3.5,4.33
50288,3.1,3.4,2.45
50289,3.4,3.5,2.25
50290,2.7,3.4,2.75
50291,1.8,3.75,5
50292,1.83,3.75,4.75
50293,1.65,3.75,6.5
50294,3.25,3.5,2.3
50295,2.1,3.6,3.75
50296,3.5,3.5,2.2
50297,2.37,3.4,3.2
50298,2.3,3.4,3.4
50299,1.72,3.75,5.5
50300,2.8,3.5,2.6
50301,1.95,3.6,4.2
50302,3.3,3.5,2.3
50303,1.95,3.5,4.33
50304,2.87,3.4,2.62
50305,1.72,3.75,5.5
50306,2.5,3.4,3
50307,3,3.25,2.6
50308,2.5,3.3,3.1
50309,2.2,3.4,3.6
50310,4.2,3.5,2
50311,1.9,3.3,4.2
50312,1.57,3.75,6
50313,2.75,3.3,2.5
50314,2.6,3.3,2.7
50315,3.2,3.25,2.25
50316,2.05,3.3,3.6
50317,1.57,4,5.75
50318,2.7,3.3,2.62
50319,2.1,3.2,3.6
50320,1.75,3.75,4.5
50321,2.5,3.3,2.75
50322,2.75,3.3,2.8
50323,1.6,4,6.5
50324,3.75,3.6,2.1
50325,2.5,3.4,3
50326,2.6,3.5,2.8
50327,2.15,3.5,3.6
50328,2.4,3.3,3.25
50329,2.25,3.4,3.5
50330,3.75,3.6,2.1
50331,2.2,3.6,3.4
50332,1.8,4,4.5
50333,2.4,3.5,3.1
50334,4.2,3.75,1.9
69927,8.5,5.75,1.3
77219,2.6,2.8,3.1
93145,2.1,3.5,3.5
93146,1.6,4.2,5.5
93147,2.5,3.3,2.9
93148,2.5,3.5,2.75
93149,1.53,4.75,5.25
93150,1.29,5.5,11
93151,2.05,3.5,3.6
93152,1.18,7.5,13
93153,3.5,3.6,2.05
93154,2.5,3.4,2.8
93155,1.2,7,13
93156,2.45,3.4,2.88
93157,1.8,3.6,4.6
93158,2,3.5,3.75
93159,2.6,3.25,2.8
93160,1.17,8,15
93161,3.1,3.6,2.25
93162,2.05,3.5,3.6
93163,1.73,3.6,5.25
93164,9,5,1.33
93165,3.2,3.2,2.3
93166,1.95,3.5,3.75
93167,1.67,4,5
93168,2.3,3.25,3.1
93169,2.15,3.4,3.4
93170,1.67,4,5
93171,2.25,3.4,3.25
93172,7,4.5,1.45
93173,2.2,3.3,3.4
93174,1.13,9,21
93175,2.7,3.1,2.8
93176,6,4.33,1.53
93177,3.4,3.4,2.2
93178,3.6,3.4,2.1
93179,2.4,3.1,3.2
93180,2.63,3.1,2.9
93181,2.15,3.3,3.6
93182,2.05,3.4,3.75
93183,3.6,3.2,2.2
93184,1.22,6.5,13
93185,3.3,3.4,2.2
93186,2.6,3.6,2.6
93187,2.1,3.1,4
93188,2.6,3.2,2.88
93189,1.36,5.25,8
93190,2.5,3.25,2.9
93191,2.2,3.3,3.4
93192,1.95,3.5,4
93193,1.73,4,4.5
93194,1.17,8,15
93195,3.75,3.4,2.05
93196,17,7.5,1.17
93197,1.8,3.5,4.5
93198,5.5,4,1.57
93199,2.5,3.2,2.88
93200,1.22,6.5,11
93201,2.1,3.3,3.5
93202,2.38,3.25,3
93203,1.91,3.5,4
93204,2.3,3.1,3.25
93205,1.65,3.6,5.5
93206,11,5.5,1.3
93207,1.14,8,19
93208,2.05,3.2,4
93209,3,3.2,2.5
93210,1.45,4.2,8
93211,2.38,3.25,3.1
93212,1.95,3.3,4.2
93213,1.29,6,9.5
93214,2.8,3,2.8
93215,4.8,3.8,1.73
93216,2.63,3,3
93217,6,4,1.57
93218,2.25,3.3,3.3
93219,2.2,3.4,3.3
93220,2.1,3.4,3.6
93221,2.15,3.3,3.6
93222,4.2,3.75,1.85
93223,3.4,3,2.38
93224,1.4,4.75,8
93225,1.8,3.6,4.75
93226,1.44,4.75,6.75
93227,3,3.1,2.55
93228,5.25,3.8,1.67
93229,2.2,3.1,3.6
93230,2,3.5,3.8
93231,2.15,3.3,3.6
93232,2.2,3,3.75
93233,2.4,3.1,3.25
93234,3.1,3.2,2.38
93235,1.8,3.4,4.75
93236,9.5,5.25,1.33
93237,1.44,4.5,7.5
93238,1.62,3.8,6
93239,1.73,3.6,5.25
93240,2.1,3.25,3.8
93241,2.6,3.1,2.9
93242,1.8,3.5,4.75
93243,1.45,4.5,7.5
93244,1.67,3.75,5.5
93245,1.67,3.6,5.75
93246,1.4,5,7.5
93247,2.05,3.3,4
93248,3.1,3.4,2.25
93249,2.38,3.1,3.3
93250,3.25,3.4,2.2
93251,3.2,3,2.5
93252,2,3.5,3.8
93253,3.3,3.1,2.38
93254,1.14,8,21
93255,3.2,3.4,2.25
93256,3.3,2.9,2.5
93257,5.5,3.75,1.67
93258,1.22,7,12
93259,1.75,3.4,5.25
93260,1.85,3.2,5
93261,2.4,3.1,3.25
93262,2.7,3,2.88
93263,2.05,3.4,3.75
93264,5,3.75,1.73
93265,2.05,3.3,3.8
93266,1.73,3.6,5.25
93267,2.15,3.2,3.75
93268,1.2,6.5,15
93269,1.36,4.75,9.5
93270,2.25,3.2,3.4
93271,1.91,3.5,4.2
93272,2.05,3.1,4.2
93273,2.5,3,3.2
93274,2.9,3.25,2.5
93275,3.25,3,2.45
93276,1.67,3.75,5.5
93277,7,4.2,1.5
93278,3.25,3.1,2.38
93279,1.91,3.5,4.2
93280,2.63,3.1,2.88
93281,2.38,3.3,3.1
93282,1.91,3.2,4.75
93283,1.22,6.5,13
93284,2.5,3.1,3.1
93285,1.83,3.3,5
93286,3.7,3.6,2
93287,5.5,4,1.62
93288,1.7,3.75,5.25
93289,2.5,3,3.2
93290,2.3,3.2,3.3
93291,1.4,4.75,8
93292,2.5,3.2,3
93293,2.05,3.4,3.8
93294,1.2,6.5,15
93295,2.5,3.2,3
93296,4.6,3.8,1.75
93297,3.6,3.4,2.1
93298,2.05,3.1,4.2
93299,2.1,3.2,3.8
93300,1.91,3.4,4.33
93301,11,5.5,1.3
93302,1.95,3.5,4
93303,1.73,3.8,4.75
93304,1.8,3.6,4.5
93305,1.53,4,6.5
93306,4.33,3.6,1.85
93307,1.67,4,5
93308,2.3,3,3.6
93309,1.95,3.4,4.2
93310,2,3.2,4.2
93311,2.05,3.5,3.6
93312,2.63,3,3
93313,2.2,3.1,3.6
93314,2.25,3.1,3.5
93315,1.45,4.33,7.5
93316,1.67,3.75,5.5
93317,1.73,3.75,5
93318,1.85,3.4,4.75
93319,1.33,5,10
93320,2.1,3.25,3.8
93321,3,3.1,2.55
93322,2.3,3.1,3.4
93323,3.1,3.2,2.4
93324,10,4.33,1.4
93325,3,3.1,2.55
93326,2,3.4,4
93327,3,3.3,2.4
93328,4.75,3.75,1.75
93329,1.5,4.2,7
93330,2.8,3,2.75
93331,2.45,3.2,3
93332,1.8,3.5,4.75
93333,1.95,3.1,4.75
93334,2.05,3.1,4.1
93335,7,4,1.53
93336,2.05,3.1,4.2
93337,2.7,3.1,2.8
93338,2.5,3.2,3
93339,2.05,3.2,4
93340,1.44,4.5,7.5
93341,3.4,3.1,2.3
93342,1.25,6,12
93343,2.25,3.2,3.4
93344,1.18,7.5,15
93345,2,3.1,4.33
93346,3.2,3.1,2.4
93347,1.83,3.75,4
93348,2.05,3.2,3.75
93349,1.53,4.2,5.75
93350,1.75,3.5,4.75
93351,2.4,3.2,3
93352,2.25,3.3,3.2
93353,1.8,3.4,4.75
93354,1.91,3.2,4.33
93355,7,4.33,1.44
93356,2.4,3,3.2
93357,1.36,5,8.5
93358,2,3.25,4.2
93359,1.57,3.75,7
93360,2,3.1,4.33
93361,2.5,2.9,3.25
93362,1.83,3.4,4.75
93363,2,3.3,4
93364,3.75,3.3,2.1
93365,3.2,3.25,2.3
93366,2.1,3.2,3.8
93367,1.8,3.4,5
93368,2.4,3,3.3
93369,2,3.3,4
93370,2.15,3.1,3.8
93371,2.1,3.25,3.75
93372,1.36,4.5,11
93373,6.5,4.2,1.53
93374,2.1,3.3,3.6
93375,1.2,7,15
93376,2.45,3.2,3
93377,1.91,3.5,4.2
93378,3.75,3.25,2.1
93379,2.15,3.25,3.6
93380,2.9,3,2.7
93381,2.05,3.4,3.75
93382,5.5,4,1.62
93383,1.8,3.4,5
93384,2.38,3.25,3.1
93385,3.6,3.4,2.1
93386,1.62,3.75,6
93387,2.5,3,3.2
93388,1.73,3.6,5.25
93389,2.38,3.1,3.3
93390,2.7,3.25,2.7
93391,1.91,3.4,4.2
93392,2.25,3,3.6
93393,1.67,3.75,5.5
93394,2.4,3.1,3.1
93395,2.1,3.4,3.6
93396,1.7,3.75,5
93397,2.45,3.2,3
93398,2.1,3.1,4
93399,2.25,3,3.5
93400,2.8,3,2.8
93401,1.5,4.2,7
93402,1.2,6.5,15
93403,3.1,3.1,2.45
93404,4.33,3.6,1.8
93405,1.22,6.5,13
93406,3.8,3.2,2.1
93407,3.25,3.25,2.3
93408,2.4,3,3.3
93409,1.75,3.5,5
93410,2.5,3,3.2
93411,1.44,4.2,8.5
93412,2.3,3,3.5
93413,1.5,4,7.5
93414,2.55,3.2,2.88
93415,2.1,3.2,3.8
93416,1.57,4,6
93417,1.91,3.3,4.5
93418,2.3,3.2,3.3
93419,2.3,3.1,3.4
93420,2.15,3.1,3.8
93421,2.75,3,2.8
93422,2.3,3.1,3.4
93423,2.8,3.25,2.6
93424,6.5,4,1.55
93425,1.29,5.5,11
93426,3.75,3.4,2.05
93427,2.55,3.1,2.88
93428,2.5,3.1,3.1
93429,1.8,3.4,5
93430,2.15,3.3,3.6
93431,1.73,3.4,5.25
93432,2.25,3.1,3.6
93433,1.53,4.1,6.5
93434,1.67,3.75,5.5
93435,1.44,4.33,7.5
93436,1.73,3.6,5
93437,2.38,3.3,3.1
93438,2.45,3.1,3.1
93439,2.5,3.2,3
93440,1.85,3.4,4.5
93441,2.5,2.8,3.25
93442,10,5,1.33
93443,2.9,3.4,2.38
93444,3,3.2,2.5
93445,1.73,3.6,5
93446,1.8,3.5,4.75
93447,2.63,3,3
93448,2.5,3.1,3
93449,2.6,3,3
93450,1.85,3.2,5
93451,4.5,3.6,1.8
93452,1.95,3.2,4.5
93453,1.25,5.75,13
93454,2.05,3.2,4
93455,2,3.1,4.33
93456,2.5,3.1,3.1
93457,2.3,3,3.5
93458,1.85,3.6,4.33
93459,2.8,3.2,2.6
93460,1.62,3.75,6
93461,1.67,3.6,5.75
93462,2.4,3,3.3
93463,4.2,3.5,1.91
93464,7,4.2,1.5
93465,2.3,3.3,3.2
93466,2.25,3.2,3.4
93467,2.05,3.2,4
93468,1.57,4,6
93469,3.2,3.1,2.4
93470,2.5,2.9,3.1
93471,3.1,3.2,2.4
93472,2.4,3,3.3
93473,1.11,9,23
93474,2.05,3.1,4
93475,2.7,3.4,2.6
93476,1.65,3.6,6
93477,2.3,3.2,3.3
93478,1.8,3.5,4.75
93479,2.15,3.1,3.75
93480,3.1,3.1,2.5
93481,2.6,2.9,3.1
93482,2,3.25,4
93483,1.73,3.5,5
93484,7,4.5,1.4
93485,2.3,3.2,3.4
93486,2,3.3,4
93487,1.73,3.4,5.5
93488,2.25,3.1,3.5
93489,2.3,3.1,3.5
93490,2.6,2.9,3.1
93491,2.38,3.1,3.3
93492,2.75,3,2.75
93493,1.62,3.8,5.5
93494,1.33,5.25,9.5
93495,4.75,3.5,1.8
93496,2.15,3.25,3.6
93497,2.05,3.1,4.2
93498,2.1,3.25,3.8
93499,2.5,3,3.2
93500,2.38,3.1,3.2
93501,2.15,3.25,3.6
93502,2.5,3,3
93503,4.33,3.6,1.83
93504,1.75,3.6,5
93505,1.13,8,26
93506,2.05,3.25,3.75
93507,2.7,3.1,2.8
93508,2.5,3,3.2
93509,1.67,3.5,6
93510,1.85,3.5,4.5
93511,2.1,3.25,3.8
93512,2.3,3.2,3.25
93513,2.5,3,3
93514,1.33,4.75,9.5
93515,2,3.3,4
93516,2.38,3.1,3.25
93517,3.5,3.3,2.15
93518,2.2,3.25,3.5
93519,2.5,3.1,3.1
93520,3.4,3.2,2.2
93521,2.1,3.1,4
93522,2.5,3.1,3.1
93523,1.62,3.8,5.25
93524,13,4.75,1.29
125089,2.6,3.6,2.75
125091,2.14,3.5,3.7
125092,2.05,3.6,3.8
138994,2.35,3.5,3.2
138995,2.62,3.39,2.87
138996,2.2,3.5,3.5
138997,2,3.39,4.33
138998,2.63,3.2,3
139000,2,3.7,3.9
139001,3.1,3.6,2.38
139002,2.63,3.3,2.9
139005,2.29,3.39,3.39
139006,2.2,3.39,3.6
139007,2.62,3.39,2.6
139008,1.95,3.75,4.2
139009,2.3,3.4,3.4
139010,1.75,3.75,5.25
139011,3,3.3,2.55
139012,1.95,3.5,4.33
139013,2.5,3.6,2.9
139014,2.2,3.5,3.5
139015,1.83,3.6,5
139016,2.3,3.4,3.4
139017,2.2,3.5,3.5
139018,2.79,3.2,2.79
139019,2.3,3.4,3.4
139020,2.3,3.5,3.25
139021,2.2,3.5,3.5
139022,1.95,3.8,4
139023,2.75,3.5,2.65
141398,2.5,3,3
141758,2.25,3,3.5
141759,2,3.2,4
141760,2.37,3.2,3
141761,1.91,3.25,4.33
141762,2.29,3,3.39
141763,1.85,3.29,4.5
141765,2.29,2.89,3.5
141766,2.1,3.1,3.79
141767,2.29,3.1,3.25
141768,1.62,3.4,6.5
141769,2.3,3,3.4
141770,1.91,3.4,4.2
141771,2,3.2,4
141772,2.3,3.1,3.3
141773,2.1,3.1,3.8
141774,2.25,2.8,3.8
141775,2.38,3,3.2
151679,2.14,3,3.8
151680,2.5,2.9,3.1
151681,2.04,3.2,3.75
151682,1.95,3.3,4
151683,2.04,3.29,3.6
151684,1.83,3.39,4.5
151685,2.1,3.2,3.6
151686,1.95,3.25,4.1
151687,2.37,3,3.25
151688,2.2,3.29,3.29
151689,2.15,3.2,3.5
151690,2.2,3.1,3.5
151691,2.2,3.1,3.5
151692,2,3.1,4.2
151693,2.05,3.1,4
157014,2.15,3.5,3.6
157015,1.14,10,19
157016,12,6.5,1.22
157017,1.95,3.6,3.6
157018,2.62,3.2,2.75
157019,3,3.25,2.37
157020,2.2,3.2,3.4
157021,1.9,3.4,4
157022,1.3,5.25,10
157023,4.5,3.75,1.72
157024,2.1,3.3,3.5
157025,1.3,5.5,10
157026,2.3,3.4,3.1
157027,2.55,3.25,2.87
157028,1.7,3.75,5
157029,1.72,3.8,4.75
157030,1.36,5.25,8
157031,2.25,3.3,3.3
157032,2.55,3.1,2.9
157033,6.5,4.75,1.44
157034,3.3,3.3,2.25
157035,15,7.5,1.16
157036,3.25,3.5,2.15
157037,2.4,3.3,3
157038,1.5,4.6,6
157039,1.33,5.25,9
157040,4.33,3.75,1.8
157041,3.3,3.3,2.25
157042,1.2,6.5,14
157043,2.05,3.5,3.5
157044,1.85,3.4,4.5
157045,2.37,3.6,2.8
157046,9.5,5.5,1.3
157047,1.36,4.75,9
157048,2.15,3.3,3.5
157049,2.2,3.25,3.5
157050,1.7,4,4.75
157051,1.08,10,26
157052,2.5,3.25,2.87
157053,3.8,3.3,2.05
157054,1.85,3.9,3.9
157055,2.9,3.5,2.4
157056,2.62,3.5,2.6
157057,2.15,3.3,3.5
157058,1.14,8.5,17
157059,1.95,3.5,4
157060,15,9,1.14
157061,2.45,3.2,3
157062,1.36,5.25,8
157063,3.6,3.6,2
157064,2.9,3.3,2.5
157065,1.4,4.75,8
157066,2,3.8,3.5
157067,3.5,3.75,2
157068,2.62,3.1,2.87
157069,1.61,3.75,6
157070,2.87,3.5,2.37
157071,1.1,11,21
157072,2.5,3.2,3
157073,2.05,3.6,3.5
157074,3.1,3.6,2.2
157075,2.5,3.5,2.75
157076,2.3,3.4,3.1
157077,1.4,4.75,8
157078,1.9,3.75,3.75
157079,10,5.5,1.3
157080,1.5,4,7.5
157081,2.37,3.5,2.9
157082,9,5.25,1.33
157083,1.4,4.75,8
157084,1.85,3.4,4.5
157085,1.44,4.75,7
157086,3.9,3.6,1.9
157087,2.87,3.3,2.5
157088,1.44,4.75,7
157089,1.12,9,21
157090,4.5,3.5,1.85
157091,2.37,3.6,2.8
157092,4,3.8,1.85
157093,2.05,3.4,3.6
157094,1.95,3.6,3.8
157095,1.72,4.2,4.2
157096,2.35,3.4,3
157097,1.3,5.5,10
157098,12,7,1.22
157099,1.95,3.75,3.75
157100,1.57,4,6
157101,5.25,3.8,1.65
157102,3.9,3.75,1.9
157103,1.4,5,7.5
157104,1.8,3.6,4.5
157105,1.45,4.75,6.5
157106,2.9,3.25,2.5
157107,4.5,4,1.72
157108,1.5,4.33,6.5
157109,1.08,11,26
157110,3,3.1,2.55
157111,4.33,4,1.75
157112,3.1,3.4,2.3
157113,2.15,3.6,3.25
157114,2.1,3.5,3.5
157115,3.25,3.6,2.15
157116,1.75,3.75,4.75
157117,9,5,1.33
157118,1.72,4.2,4.33
157119,3.5,3.4,2.1
157120,2.7,3.4,2.6
157121,1.07,13,23
157122,2.25,3.2,3.4
157123,5,4.33,1.61
157124,1.75,3.8,4.5
157125,2.25,3.5,3.1
157126,1.33,5,10
157127,2,3.75,3.5
157128,2.5,3.6,2.62
157129,1.6,3.75,6.5
157130,2.55,3.25,2.8
157131,2.7,3.5,2.55
157132,2.9,3.3,2.45
157133,1.57,4,6
157134,1.9,3.5,4.2
157135,2.75,3.3,2.6
157136,1.45,4.75,6.5
157137,2.05,3.4,3.7
157138,3.75,3.5,2
157139,7.5,4.75,1.4
157140,1.36,5.1,8
157141,1.44,5,6.5
157142,3.5,3.4,2.1
157143,2.3,3.4,3.1
157144,4.2,4.33,1.7
157145,2.25,3.25,3.3
157146,1.28,6,9
157147,1.61,4,5.25
157148,1.18,7,15
157149,1.45,4.5,7
157150,13,8,1.16
157151,4,4.33,1.75
157152,2.1,3.4,3.5
157153,1.36,5.5,7.5
157154,1.9,3.5,4.2
157155,1.57,4.33,5.5
157156,11,7,1.22
157157,1.33,5.5,8
157158,1.83,3.4,4.6
157159,1.75,3.7,4.75
157160,2.75,3.4,2.55
157161,1.28,5.75,10
157162,1.72,4,4.2
157163,2.2,3.4,3.25
157164,1.36,5,8.5
157165,7,5.25,1.4
157166,4.33,3.8,1.8
157167,2.62,3.1,2.87
157168,3.5,3.75,2
157169,1.3,5.5,10
